351;84;265
40;75;85
257;491;77
318;226;269
91;125;286
46;487;48
469;159;136
251;159;265
72;135;153
17;144;145
1;417;153
492;354;300
299;9;340
379;212;481
106;463;16
40;75;85
311;313;498
267;136;424
144;41;254
128;414;171
110;142;204
372;361;312
442;159;486
220;61;331
32;238;213
477;424;101
427;62;304
144;165;219
413;189;200
13;119;40
60;194;391
304;8;235
373;490;403
458;351;73
118;160;63
23;157;195
117;366;428
68;489;324
498;121;399
6;140;241
60;175;185
343;497;109
162;282;299
433;10;257
258;56;261
245;155;312
470;384;153
115;455;181
405;223;60
369;229;6
252;225;133
382;181;385
221;328;211
262;250;430
370;11;299
295;418;457
51;1;89
458;177;322
110;41;261
179;163;450
17;144;145
460;81;249
84;401;494
88;391;371
164;430;12
20;99;101
72;96;120
43;385;46
430;144;309
266;491;431
321;429;357
7;24;25
274;219;292
424;149;27
140;263;36
195;76;4
24;70;74
63;302;43
235;441;47
410;405;423
12;16;20
83;28;148
156;266;281
44;213;412
440;281;137
275;326;84
341;279;122
49;429;177
500;304;117
469;323;206
477;143;153
25;60;65
181;24;57
500;177;448
11;60;61
231;189;18
437;175;97
81;268;148
336;450;274
65;156;169
496;299;16
300;67;12
430;219;172
337;8;197
40;42;58
24;45;51
32;394;359
84;228;1
453;480;99
17;144;145
390;459;41
20;226;142
147;341;42
221;431;438
178;217;393
114;152;190
129;174;235
144;192;240
170;376;374
159;18;220
446;288;352
391;84;453
251;475;451
51;491;408
58;54;155
358;252;411
64;379;377
10;130;375
12;190;226
69;178;414
340;111;226
195;288;318
266;254;210
248;167;40
350;275;246
3;4;5
57;76;95
58;119;50
51;450;142
254;131;382
48;55;73
457;236;187
162;377;235
424;28;42
297;395;438
306;209;158
489;117;147
16;63;65
46;73;273
99;168;195
450;376;200
20;48;52
356;136;463
392;139;72
435;186;389
170;348;197
368;490;272
349;288;102
336;435;90
382;210;169
17;333;457
96;180;204
411;485;102
41;365;122
359;102;248
436;314;399
80;402;241
237;349;318
164;175;244
457;473;369
21;11;427
253;467;283
264;236;216
414;164;453
178;221;455
3;371;331
99;132;165
75;100;125
183;130;142
211;465;371
391;338;93
126;145;377
131;231;199
383;85;386
199;304;200
25;126;452
129;172;215
415;29;106
416;43;325
64;120;136
140;204;87
480;391;480
140;171;221
172;387;279
238;344;44
268;339;497
379;262;296
414;73;186
144;165;219
413;106;482
473;189;273
194;303;345
110;329;224
60;63;87
296;277;39
180;372;497
320;235;350
464;386;424
39;52;65
438;151;19
193;435;299
381;388;297
258;375;296
96;291;67
15;112;113
29;214;227
51;68;85
498;353;10
415;116;302
162;262;255
406;75;457
73;25;320
254;103;295
27;120;123
269;498;338
137;342;61
273;368;448
59;57;318
141;188;235
461;86;85
367;120;331
117;156;195
21;28;35
91;94;47
377;451;226
255;378;321
483;469;62
100;217;436
8;270;111
275;357;347
204;303;270
171;214;437
227;387;5
303;279;353
10;343;469
324;384;213
317;116;198
382;310;210
121;363;356
496;365;242
469;209;243
336;54;415
300;314;222
284;482;281
130;396;407
240;153;61
204;247;175
312;100;160
312;433;424
39;52;65
32;60;68
75;187;413
172;418;479
433;215;189
441;50;149
48;189;195
154;135;289
215;69;141
47;128;82
240;408;147
279;151;283
96;76;246
306;481;232
59;349;300
247;340;60
204;178;212
242;268;235
325;143;282
83;447;43
445;197;83
320;165;259
440;436;184
358;414;290
59;173;148
497;466;385
283;237;111
9;40;41
144;165;219
416;217;242
24;61;440
494;253;237
58;397;51
80;150;170
151;155;31
20;21;29
463;45;175
420;431;200
473;472;229
485;434;493
324;430;63
10;24;26
469;279;320
404;482;143
162;318;488
278;85;157
243;471;86
487;483;481
273;293;143
420;365;228
72;96;120
274;195;18
393;271;488
56;90;106
341;8;358
448;434;370
304;368;264
141;372;470
99;132;165
169;498;449
57;76;95
451;232;230
363;119;189
19;432;2
331;275;95
439;311;304
310;470;470
409;289;496
113;194;289
296;339;459
322;418;279
326;426;74
463;470;397
468;138;181
79;345;472
430;130;73
84;135;159
200;324;12
408;359;61
334;431;14
40;75;85
380;98;161
44;117;125
362;79;77
340;258;457
119;216;271
21;28;35
304;245;236
472;489;316
435;302;282
213;417;209
426;265;114
141;188;235
209;286;356
468;289;94
164;278;199
66;88;110
71;334;460
70;86;126
93;10;128
222;266;424
359;253;100
387;59;397
381;19;417
21;297;240
84;139;477
70;352;169
343;420;152
213;92;105
488;335;109
268;209;3
93;124;155
60;63;87
69;92;115
424;85;391
213;382;39
81;45;198
120;253;307
84;302;474
63;84;105
107;192;435
287;245;465
364;293;383
201;399;62
349;447;385
271;464;373
137;382;331
56;192;200
153;317;39
455;480;181
372;119;347
140;42;336
312;77;207
100;339;260
440;38;251
138;52;82
243;264;301
451;298;240
469;173;485
29;461;339
6;477;291
334;41;307
315;108;35
422;390;311
88;486;52
180;207;464
197;476;498
204;21;446
328;418;335
234;19;365
376;492;276
433;227;3
81;227;275
301;225;122
62;71;154
175;32;475
399;429;147
296;463;194
96;110;146
60;144;156
311;274;209
140;171;221
385;269;423
33;165;98
84;290;85
176;168;164
220;484;149
41;300;343
434;495;368
67;347;368
432;140;153
32;458;352
378;145;348
195;43;12
7;24;25
56;99;431
308;331;299
120;160;200
80;389;249
300;342;484
432;69;106
144;244;281
48;90;102
293;491;308
165;233;306
46;173;362
33;180;183
90;189;266
104;195;221
246;274;329
436;359;98
488;28;138
308;383;442
323;466;222
81;108;135
131;465;366
277;241;295
174;224;300
138;77;87
322;10;140
237;411;275
328;131;414
168;134;301
340;63;146
313;147;219
16;164;366
364;85;127
386;232;487
159;157;129
399;151;376
207;432;203
33;44;55
461;28;428
154;401;385
491;209;29
404;151;61
63;84;105
414;326;268
34;119;177
22;120;122
189;68;267
379;161;473
30;229;148
119;436;47
162;195;68
251;69;469
30;72;78
33;56;65
328;180;180
262;120;283
28;195;197
335;485;457
306;392;276
239;38;167
136;132;270
416;473;209
424;497;99
336;385;429
152;42;426
342;494;374
57;131;97
244;49;262
279;407;402
248;58;26
255;254;24
103;323;54
21;85;488
107;401;464
199;212;285
46;265;466
205;307;66
444;86;236
75;100;125
396;186;173
68;321;70
2;499;2
57;176;185
65;72;97
102;354;215
66;477;49
332;311;121
33;56;65
422;278;68
306;280;125
376;183;290
84;135;159
403;339;465
27;36;45
110;357;299
106;247;237
478;163;417
3;123;259
200;243;22
444;468;220
231;26;235
91;293;2
49;197;27
124;349;257
350;177;86
401;401;228
33;478;174
83;247;157
330;85;279
54;293;165
180;328;131
453;298;30
40;130;445
299;177;322
17;144;145
493;234;298
462;182;133
156;370;403
141;188;235
52;463;354
96;128;160
297;154;376
209;144;322
59;488;188
390;373;435
213;53;327
178;163;306
49;65;98
368;414;261
128;474;476
14;380;330
417;328;40
164;470;158
375;109;32
383;162;229
222;166;365
388;146;212
194;285;322
261;423;108
95;227;433
484;345;185
30;363;348
318;421;292
484;245;80
366;6;48
248;306;393
84;135;159
288;213;415
179;484;322
5;29;28
389;218;91
87;201;212
322;493;207
340;407;173
477;304;186
463;320;183
488;264;302
344;128;237
243;353;8
353;22;192
127;192;157
441;435;406
143;240;164
198;146;386
291;414;200
64;293;371
74;394;116
268;280;347
262;154;206
493;291;23
30;313;284
299;50;327
341;32;207
110;106;382
94;431;185
49;141;260
350;259;298
401;401;422
184;447;188
75;100;125
263;30;145
369;365;410
94;281;486
37;72;252
211;414;144
185;210;406
422;163;275
108;144;180
378;428;418
219;18;135
23;258;392
146;114;351
230;137;223
35;84;91
36;380;404
419;288;90
16;63;65
405;263;160
40;96;104
373;137;184
307;195;156
13;67;283
358;29;367
413;306;18
116;424;171
85;117;320
457;241;254
113;107;396
303;318;488
95;168;193
101;455;376
90;120;150
477;413;189
284;31;342
268;171;496
145;208;25
411;403;329
7;44;206
437;279;158
324;9;292
457;121;47
80;332;38
51;140;149
30;72;78
7;118;326
392;458;416
137;390;291
118;173;354
178;226;37
244;44;404
210;393;243
229;44;129
486;306;40
332;318;392
186;298;246
155;369;192
33;180;183
284;282;213
48;440;103
430;214;118
65;487;70
415;112;425
495;494;283
27;314;220
398;402;352
350;112;342
421;484;52
305;84;480
70;360;365
392;302;309
192;248;135
78;253;262
224;7;121
213;153;475
66;36;359
101;252;430
172;339;56
68;61;314
405;446;426
299;277;430
60;175;185
394;306;36
343;106;173
41;401;294
247;335;164
292;311;444
153;397;304
88;14;158
295;252;220
104;422;351
127;247;450
56;105;119
78;104;130
17;144;145
350;295;141
175;13;389
117;156;195
52;165;173
198;185;415
331;481;475
280;45;290
493;243;189
494;358;189
43;200;322
359;141;486
178;159;316
194;219;260
380;154;494
7;282;5
73;403;268
221;468;370
324;253;124
407;301;435
300;313;122
111;485;470
155;437;258
267;143;445
449;348;456
372;352;252
50;338;415
448;422;26
17;457;267
93;500;355
81;108;135
85;132;157
356;34;144
317;459;157
147;196;245
400;58;263
418;362;421
100;105;145
128;264;313
42;191;454
152;242;335
340;267;241
426;275;247
48;99;368
353;384;316
413;404;416
334;19;136
22;120;122
157;489;19
48;140;148
111;297;23
443;241;496
84;135;159
475;139;378
140;154;99
358;70;271
93;124;155
343;235;368
38;84;270
157;20;95
183;399;28
144;479;60
459;215;468
160;168;232
180;354;62
56;105;119
1;118;274
357;111;5
267;320;294
166;246;199
93;320;17
239;304;480
226;114;204
366;219;492
392;31;272
50;120;130
49;72;378
282;280;194
478;50;117
20;21;29
330;352;257
341;472;268
352;198;468
51;68;85
384;61;365
171;467;138
50;120;130
15;112;113
172;128;398
12;71;101
365;499;165
163;55;195
203;342;237
243;446;322
181;31;376
207;181;159
191;464;339
66;88;110
147;44;185
123;182;254
123;164;205
424;491;92
90;120;150
121;11;204
13;70;231
282;284;347
163;497;138
219;28;345
193;315;24
312;86;358
457;288;467
46;247;5
137;70;374
96;128;160
482;310;303
77;79;91
97;72;139
345;359;289
99;132;165
105;435;7
244;127;240
295;313;441
98;346;360
335;279;226
80;86;164
424;247;356
464;213;224
233;391;134
486;140;384
286;283;397
475;461;395
250;12;231
397;113;119
183;131;340
118;21;283
332;434;213
466;65;157
124;239;20
124;114;161
396;493;476
113;494;393
235;459;139
92;62;378
21;72;75
475;9;297
398;207;380
78;104;130
78;104;130
28;96;100
50;179;284
271;222;404
154;303;253
56;105;119
47;183;207
13;84;85
56;90;106
420;285;283
48;90;102
405;228;43
478;76;152
27;120;123
65;127;222
40;96;104
40;126;468
36;470;330
7;418;106
307;281;466
491;204;494
465;213;216
464;345;292
286;441;130
323;320;135
357;354;360
417;310;11
90;113;384
211;456;347
39;52;65
78;146;422
333;229;2
481;87;230
120;410;468
67;189;387
443;317;270
15;300;358
391;331;394
339;139;450
284;23;225
217;291;135
44;269;304
189;82;14
317;138;362
44;377;40
126;10;161
226;62;255
129;122;157
193;326;192
149;276;490
86;178;136
57;176;185
24;154;351
204;98;191
371;149;45
88;88;277
176;489;248
185;316;132
353;403;24
7;244;463
81;151;303
317;281;285
254;263;78
178;356;426
406;283;465
9;12;15
338;456;313
183;356;289
11;60;61
465;109;410
23;52;76
499;449;462
420;13;315
166;24;380
219;308;220
75;354;271
94;478;319
13;31;247
278;175;457
55;132;143
12;16;20
265;60;269
303;90;491
60;144;156
19;180;181
83;38;168
175;342;89
251;222;472
36;160;164
247;431;250
72;96;120
91;121;325
300;330;424
338;345;181
281;482;322
286;124;333
476;254;4
65;72;97
500;409;357
345;269;378
143;196;143
140;171;221
265;311;232
35;378;98
131;457;250
160;381;463
341;365;408
321;448;105
123;274;146
42;56;70
202;163;481
156;32;90
431;9;272
460;416;19
278;371;414
57;47;296
186;210;469
74;118;431
243;400;107
170;143;264
212;416;117
437;124;317
470;195;120
48;140;148
417;201;244
106;318;157
138;376;54
302;124;83
401;64;194
125;274;157
77;425;411
499;431;14
69;91;138
399;50;35
451;366;241
214;50;54
176;471;242
124;331;269
374;92;407
255;1;30
195;500;211
480;492;465
430;204;43
67;387;385
266;109;266
57;245;415
28;96;100
454;196;44
199;17;357
460;152;268
173;22;172
132;328;15
48;90;102
359;437;104
158;89;433
229;433;221
84;135;159
393;248;344
371;412;248
322;167;311
120;126;174
411;338;117
81;108;135
274;38;104
394;269;328
487;370;27
331;96;248
311;316;156
63;84;105
171;60;229
168;365;99
40;198;202
387;322;210
382;187;292
63;84;105
130;18;486
53;30;217
405;321;135
336;388;332
13;36;477
298;83;359
140;212;448
465;214;456
249;291;280
164;9;281
60;175;185
24;45;51
93;124;155
60;431;424
48;142;344
79;198;201
322;96;186
485;353;76
271;418;124
13;328;193
264;23;12
265;351;41
165;225;79
24;32;40
309;438;498
363;196;271
467;393;3
390;278;96
458;428;453
8;15;17
497;285;488
172;279;329
362;296;422
412;309;290
51;37;335
65;156;169
1;294;68
8;431;224
191;98;188
498;270;324
34;376;179
119;120;169
103;275;384
129;172;215
255;489;125
303;378;157
325;487;479
451;7;243
383;268;290
72;84;113
415;297;87
200;265;343
34;428;270
259;439;153
87;308;342
256;96;463
231;487;292
15;27;393
250;28;5
24;143;145
411;232;133
33;44;55
435;376;172
30;486;66
5;42;273
395;133;427
325;362;399
403;188;357
295;45;164
257;404;173
134;439;235
477;485;246
367;243;476
210;214;255
469;343;2
112;180;212
485;471;239
236;193;418
239;177;300
334;351;170
78;440;493
31;292;201
16;30;34
178;183;438
279;192;370
448;390;113
90;189;335
219;270;385
33;379;246
66;88;110
226;439;409
289;371;196
413;484;447
434;208;187
395;117;445
298;282;414
450;111;188
354;221;360
155;500;437
306;419;365
365;330;383
263;129;461
475;123;30
453;168;232
327;264;91
496;464;424
353;429;92
293;16;90
272;486;86
75;216;348
270;369;234
54;275;18
370;480;296
349;263;474
466;116;209
491;426;309
30;72;78
102;136;170
118;419;378
418;141;326
249;326;409
388;163;500
334;282;189
64;56;137
143;58;398
47;263;106
369;92;496
146;257;434
95;396;394
359;62;72
1;334;282
36;77;85
370;299;197
245;377;206
396;376;130
276;334;331
128;200;202
47;254;386
206;42;63
363;361;181
332;307;40
18;80;82
419;52;180
132;229;92
223;485;492
153;188;438
226;254;407
326;203;452
9;39;129
420;473;315
11;260;339
16;152;254
121;83;141
256;229;337
322;376;217
41;337;369
33;56;65
231;63;346
302;496;257
188;487;206
486;17;227
177;357;487
184;56;310
347;214;314
34;454;240
280;238;363
90;230;346
17;163;274
12;10;447
382;292;346
27;36;45
463;268;489
69;193;117
86;38;166
497;112;196
196;55;487
73;1;227
353;145;492
163;306;14
395;178;466
22;120;122
54;72;90
64;120;136
101;124;252
493;17;426
221;356;365
126;235;320
17;144;145
78;160;178
236;439;221
320;461;219
407;204;15
331;167;350
320;83;249
176;213;432
387;466;25
17;455;207
449;461;247
81;108;135
359;274;441
11;60;61
368;388;394
160;277;341
362;14;330
348;206;229
275;22;51
384;277;305
50;120;130
333;33;339
93;298;302
235;30;53
430;330;456
180;375;457
125;110;13
406;351;368
112;72;291
422;225;120
35;84;91
209;22;216
160;391;384
30;72;78
126;313;215
48;140;148
406;427;95
65;156;169
17;485;114
251;262;76
84;112;140
465;134;415
144;165;219
230;185;24
16;63;65
438;291;374
1;462;206
105;361;5
286;375;328
317;458;351
184;326;399
88;105;137
494;242;174
123;35;130
327;301;233
333;317;386
60;63;87
89;396;11
455;53;299
60;179;97
12;19;182
450;404;336
97;496;265
478;20;280
320;151;415
24;32;40
156;393;102
426;436;24
242;452;225
160;263;349
33;56;65
103;365;197
163;228;487
472;288;183
18;24;30
133;156;205
412;473;462
69;295;13
321;152;75
248;69;229
266;386;212
276;196;166
82;120;33
199;212;60
27;350;453
228;440;316
401;182;36
82;293;477
104;153;185
233;16;423
164;286;68
364;118;97
305;416;100
408;471;114
310;408;2
209;461;171
24;143;145
129;172;215
494;318;94
496;131;272
191;5;15
59;18;446
368;160;31
320;483;84
258;188;386
69;234;414
36;105;111
379;249;113
153;329;211
293;174;443
77;440;174
128;202;222
279;188;319
16;23;419
287;138;295
129;223;67
18;24;30
146;477;124
99;168;195
469;471;160
361;409;418
490;128;18
494;383;377
25;225;476
184;216;380
366;485;499
161;224;207
11;60;61
170;296;273
242;254;313
411;219;488
349;80;364
70;364;446
417;317;134
113;404;18
21;132;408
366;488;488
49;465;292
500;199;74
78;104;130
334;490;136
32;421;333
481;285;243
73;441;439
51;68;85
14;48;50
66;88;110
8;15;17
6;8;10
345;346;189
148;110;147
444;15;212
407;188;273
3;144;385
375;275;185
40;235;192
431;233;115
152;154;304
478;378;80
248;52;334
8;289;117
402;309;81
175;409;101
147;459;379
45;108;117
276;142;235
67;212;110
215;137;25
272;49;170
262;100;338
2;7;7
119;120;169
260;248;465
90;171;99
420;178;451
498;229;394
415;341;322
88;189;461
497;238;414
95;405;492
206;259;18
486;144;205
438;409;346
352;409;260
355;28;439
111;226;65
191;281;140
8;67;90
66;330;165
328;450;436
311;416;147
100;205;499
161;461;11
472;164;54
403;227;476
209;333;46
119;120;169
87;325;460
475;103;201
498;468;267
211;207;215
382;299;237
138;184;230
210;407;244
42;446;444
423;332;308
364;372;183
35;464;387
178;63;67
470;482;102
43;144;154
11;31;455
341;21;217
416;83;450
3;4;5
33;180;183
293;185;278
454;469;203
411;471;265
99;68;233
432;208;36
35;120;125
325;394;397
24;70;74
61;170;139
96;322;340
37;386;352
284;95;487
284;382;349
72;135;153
265;6;264
455;4;128
396;45;118
396;434;365
74;103;80
432;334;164
99;166;280
65;72;97
70;211;425
425;405;442
456;176;431
444;151;180
129;172;215
6;8;10
28;32;82
133;156;205
473;18;279
282;46;35
226;273;439
259;21;309
70;168;182
28;195;197
32;302;313
55;433;90
89;84;301
358;77;26
77;180;86
218;361;91
370;154;453
77;49;349
444;198;46
127;4;227
328;101;80
65;156;169
17;144;145
206;16;336
345;469;357
486;73;423
42;255;118
305;343;336
193;499;391
227;207;229
42;56;70
286;103;198
254;252;122
137;413;473
472;483;103
340;71;174
248;77;233
288;82;207
237;416;111
195;448;304
131;453;495
178;442;455
140;99;22
255;461;46
164;241;426
105;140;175
168;321;411
39;52;65
46;162;359
31;14;154
270;97;436
157;261;207
71;201;308
278;276;442
42;56;70
327;182;129
357;269;238
66;88;110
429;50;329
12;77;454
334;16;33
211;379;365
282;438;483
254;247;53
402;59;12
392;300;174
487;409;217
4;404;171
88;105;137
128;163;18
124;441;98
120;66;30
280;17;176
387;323;272
72;75;254
76;318;345
435;416;202
45;60;75
375;86;375
500;194;449
190;185;298
144;192;240
35;84;91
478;67;342
180;189;261
129;172;215
86;131;305
52;448;219
49;355;172
421;280;141
461;70;3
237;120;395
58;319;430
210;385;410
34;131;396
360;101;463
160;151;155
425;440;329
256;404;181
347;222;7
36;77;85
354;230;273
32;126;130
490;377;128
90;59;229
29;206;477
28;45;53
19;180;181
35;84;91
428;380;430
77;377;378
126;498;332
6;324;246
48;140;148
434;202;146
16;30;34
102;459;120
483;138;181
389;144;249
24;400;98
105;101;309
488;157;341
425;47;172
98;222;265
479;101;309
235;180;445
276;241;200
282;490;8
184;40;388
250;135;284
24;45;51
20;21;29
328;149;311
407;441;494
196;166;497
71;43;105
116;473;447
219;161;328
96;110;146
156;476;98
182;401;150
153;328;336
123;164;205
30;315;95
385;417;172
463;392;500
76;237;228
488;334;191
158;440;260
463;6;443
258;140;331
192;202;352
34;38;478
396;447;362
237;236;178
148;235;304
144;498;467
233;17;182
44;252;463
355;345;286
280;104;21
427;311;498
246;37;59
46;478;152
70;70;212
175;37;337
190;422;189
259;435;9
386;314;52
45;55;451
13;398;185
333;193;338
96;180;204
166;116;491
401;496;489
147;196;245
452;203;113
201;117;386
112;75;141
317;44;220
317;121;349
4;382;149
136;270;118
78;282;323
167;314;431
67;494;418
123;164;205
429;429;417
445;262;142
215;377;290
421;261;218
264;498;196
325;53;475
181;437;167
90;120;150
243;165;419
121;366;444
9;40;41
399;336;418
447;2;313
226;285;147
483;226;414
166;472;476
410;471;332
407;119;432
330;241;37
85;275;287
416;430;215
411;149;284
46;47;391
18;135;459
6;451;34
104;253;156
303;9;255
60;80;100
88;179;74
488;83;189
37;395;439
157;61;226
48;189;195
262;183;327
165;55;320
465;269;337
333;26;234
78;12;223
415;417;10
478;469;224
436;330;136
453;209;170
371;341;64
247;171;277
219;408;334
99;132;165
120;126;174
24;45;51
352;125;305
116;269;372
185;25;400
274;382;257
32;60;68
240;350;330
245;470;293
165;229;87
205;461;225
321;422;273
250;144;314
494;105;291
170;44;237
142;319;82
257;423;441
271;244;471
55;450;95
331;243;379
323;144;405
37;376;154
330;277;490
314;496;346
341;434;428
32;19;35
54;460;244
144;192;240
56;105;119
331;59;369
99;87;75
456;96;209
457;159;327
9;144;108
48;90;102
214;463;89
406;381;356
80;192;208
110;203;369
45;218;340
80;84;116
180;482;130
432;357;72
27;120;123
380;352;276
124;180;30
64;120;136
367;449;194
80;365;189
99;132;165
295;64;394
105;343;301
180;482;193
386;273;137
60;488;426
451;171;438
45;60;75
209;238;120
181;203;347
290;447;449
468;217;137
404;302;487
499;81;455
429;272;434
75;180;195
53;414;33
280;326;473
247;449;330
34;236;279
108;144;180
393;461;449
128;120;175
453;468;359
125;63;388
200;307;274
100;376;66
466;461;483
355;490;78
365;491;404
483;164;137
227;447;259
108;144;180
75;459;383
362;350;61
281;12;60
134;366;402
355;368;183
326;339;101
227;491;245
211;47;212
36;77;85
70;241;39
268;189;333
454;342;184
182;1;164
176;212;162
213;107;473
275;183;76
436;227;330
112;352;338
207;155;149
222;376;117
136;409;320
417;304;210
147;385;377
291;364;111
224;246;311
287;356;255
371;123;296
162;467;32
214;344;25
163;148;15
28;195;197
459;338;215
84;112;140
114;152;190
236;86;2
270;213;495
152;337;452
60;80;100
264;46;238
397;398;410
419;450;210
378;321;254
425;2;299
257;96;242
292;13;487
444;377;164
374;223;169
163;2;253
121;333;59
121;231;379
42;126;10
84;135;159
447;235;470
52;165;173
50;98;446
329;270;149
308;384;421
236;29;292
396;208;75
120;126;174
452;288;251
248;483;56
390;193;82
362;118;378
267;396;425
357;259;139
279;412;188
308;392;423
398;374;500
59;439;445
299;355;88
36;48;60
141;198;149
343;99;225
170;316;125
60;175;257
358;177;353
44;117;125
53;41;302
33;56;65
444;4;13
387;393;427
314;94;268
144;81;145
12;16;20
352;364;279
263;30;130
305;285;430
144;456;118
35;376;324
249;70;458
142;206;242
409;299;338
205;155;20
18;366;95
399;405;428
52;165;173
84;135;159
284;255;197
310;252;391
162;196;309
233;437;145
41;317;176
115;290;230
51;68;85
210;313;82
431;306;159
99;168;195
121;90;183
282;117;98
185;107;494
325;108;176
500;364;268
438;133;336
441;90;441
68;419;222
104;368;323
132;263;366
188;352;386
134;66;128
88;105;268
177;265;194
173;472;301
460;492;242
266;471;401
441;413;112
66;147;160
305;237;261
337;145;385
28;387;488
290;314;69
238;73;147
422;229;315
84;187;205
176;94;37
102;292;371
264;307;170
79;198;389
395;72;223
254;452;280
275;371;469
115;153;106
236;259;434
123;7;301
75;100;125
423;286;302
69;281;301
185;94;139
121;1;14
245;479;173
199;426;32
440;199;470
380;246;437
366;253;241
254;46;67
350;25;485
359;366;394
100;105;145
165;336;289
238;187;461
345;317;117
212;266;278
245;246;420
33;56;65
120;182;218
329;195;123
223;256;227
339;324;42
241;387;172
342;411;324
181;473;448
387;424;247
453;20;166
336;286;210
147;289;305
435;265;305
442;68;328
8;15;17
115;390;407
76;184;313
38;68;69
453;146;354
493;310;425
42;36;61
401;87;470
287;335;455
100;105;145
184;5;193
432;376;432
270;25;467
418;273;127
84;239;478
409;328;269
309;249;216
29;164;473
100;105;145
176;221;121
22;65;170
168;123;500
19;72;432
236;211;26
207;258;259
274;384;325
45;384;2
383;126;15
291;299;86
471;354;348
53;153;41
360;273;328
68;266;358
468;469;170
210;60;176
416;440;90
77;385;316
48;64;80
58;252;315
98;342;191
96;128;160
467;171;142
77;157;119
211;246;372
244;386;305
321;209;177
440;355;8
114;152;190
287;406;381
335;250;327
85;165;349
412;444;41
498;16;13
225;493;421
115;43;301
308;448;371
15;112;113
282;480;126
80;71;235
402;9;364
218;154;482
70;430;26
209;483;367
54;405;468
359;374;336
356;487;473
286;479;340
3;4;5
497;436;75
6;245;243
179;276;303
476;101;333
69;92;115
202;48;145
77;5;301
491;372;299
190;15;378
308;130;207
120;160;200
184;451;37
54;438;466
339;453;232
408;202;317
23;161;146
201;33;173
415;55;260
119;120;169
457;90;322
335;326;262
179;495;28
170;73;316
49;137;329
277;222;284
395;368;380
123;316;263
17;83;275
56;90;106
19;240;482
27;120;123
134;309;18
155;476;96
209;193;246
180;280;271
117;156;195
446;369;184
475;115;18
96;128;160
458;266;337
18;489;448
268;249;112
54;5;97
497;432;480
209;261;221
144;180;471
97;181;156
432;268;166
427;452;480
23;229;331
111;312;208
44;423;330
105;140;175
497;488;69
383;154;184
130;147;294
24;45;51
10;110;270
140;287;286
445;92;117
432;347;149
156;457;91
182;289;164
49;85;28
400;435;451
331;307;249
222;38;331
63;75;265
475;217;338
418;452;181
167;220;246
197;106;461
441;391;318
40;58;19
236;265;223
18;80;82
63;142;244
119;120;169
72;135;153
